49	16	1	30	0	1	0	9	8	12	10	11	11	11	fire	50	1	undead	0
50	16	1	30	0	1	0	9	8	12	10	11	11	11	fire	50	1	undead	0
51	16	1	30	0	1	0	9	8	12	10	11	11	11	fire	50	1	undead	0
52	16	1	30	0	1	0	9	8	12	10	11	11	11	fire	50	1	undead	0
54	16	1	30	0	1	0	9	8	12	10	11	11	11	fire	50	1	undead	0
55	16	1	30	0	1	0	9	8	12	10	11	11	11	fire	50	1	undead	0
56	16	1	30	0	1	0	9	8	12	10	11	11	11	fire	50	1	undead	0
57	16	1	30	0	1	0	9	8	12	10	11	11	11	fire	50	1	undead	0
58	16	1	30	0	1	0	9	8	12	10	11	11	11	fire	50	1	undead	0
59	16	1	30	0	1	0	9	8	12	10	11	11	11	fire	50	1	undead	0
60	16	1	30	0	1	0	9	8	12	10	11	11	11	fire	50	1	undead	0
61	16	1	30	0	1	0	9	8	12	10	11	11	11	fire	50	1	undead	0
62	16	1	30	0	1	0	9	8	12	10	11	11	11	fire	50	1	undead	0
63	16	1	30	0	1	0	9	8	12	10	11	11	11	fire	50	1	undead	0
64	21	1	30	0	1	0	10	8	12	10	10	10	10	fire	50	1	undead	0
65	21	1	30	0	1	0	10	8	12	10	10	10	10	fire	50	1	undead	0
66	21	1	30	0	1	0	10	8	12	10	10	10	10	fire	50	1	undead	0
67	21	1	30	0	1	0	10	8	12	10	10	10	10	fire	50	1	undead	0
68	21	1	30	0	1	0	10	8	12	10	10	10	10	fire	50	1	undead	0
69	10	1	22	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
70	17	1	29	0	1	0	5	5	-5	0	5	5	5	earth	35	1	undead	0
71	17	1	29	0	1	0	5	5	-5	0	5	5	5	earth	35	1	undead	0
72	17	1	29	0	1	0	5	5	-5	0	5	5	5	earth	35	1	undead	0
73	17	1	29	0	1	0	5	5	-5	0	5	5	5	earth	35	1	undead	0
74	17	1	24	0	1	0	5	5	-5	0	5	5	5	earth	35	1	undead	0
75	17	1	24	0	1	0	5	5	-5	0	5	5	5	earth	35	1	undead	0
76	17	1	24	0	1	0	5	5	-5	0	5	5	5	earth	35	1	undead	0
77	24	1	17	0	1	0	9	11	-2	1	4	4	4	earth	35	1	undead	0
78	24	1	17	0	1	0	9	11	-2	1	4	4	4	earth	35	1	undead	0
79	24	1	17	0	1	0	9	11	-2	1	4	4	4	earth	35	1	undead	0
80	24	1	17	0	1	0	9	11	-2	1	4	4	4	earth	35	1	undead	0
81	24	1	17	0	1	0	9	11	-2	1	4	4	4	earth	35	1	undead	0
82	36	1	59	0	1	0	9	11	-2	1	4	4	4	earth	35	1	undead	0
83	36	1	59	0	1	0	9	11	-2	1	4	4	4	earth	35	1	undead	0
84	14	18	17	0	1	0	0	0	0	0	0	0	0	earth	35	1	undead	0
85	18	1	25	0	1	0	5	5	5	-5	5	5	5	air	50	1	undead,spectral	0
100	1	1	50	0	1	0	0	0	0	0	0	0	0	earth	20	1		0
101	1	1	50	0	1	0	0	0	0	0	0	0	0	earth	20	1		0
104	102	1	116	0	2	0	0	0	0	0	0	0	0	water	50	1	demon	0
106	52	1	69	0	2	0	0	0	0	0	0	0	0	fire	25	1		0
107	22	1	34	0	2	0	0	0	0	0	0	0	0	fire	25	1		0
108	32	1	44	0	2	0	0	0	0	0	0	0	0	fire	25	1		0
109	62	1	74	0	2	0	0	0	0	0	0	0	0	fire	20	1		0
110	22	1	34	0	2	0	0	0	0	0	0	0	0	fire	25	1		0
112	54	1	62	0	1	0	0	0	0	0	0	0	0	-	0	1		0
113	54	1	62	0	1	0	0	0	0	0	0	0	0	-	0	1		0
114	37	1	49	0	1	0	0	0	0	0	0	0	0	-	0	1		0
115	62	1	74	0	2	0	0	0	0	0	0	0	0	fire	20	1		0
130	17	1	29	0	1	0	9	11	-2	1	4	4	4	air	35	0		0
131	37	1	49	0	1	0	0	0	0	0	0	0	0	-	0	0		0
132	43	1	62	0	1	0	1	1	0	0	0	0	0	-	0	0		0
133	50	0	120	0	1	0	25	25	40	200	200	200	200	-	0	0		0
134	69	1	90	0	2	0	0	0	0	0	0	0	0	-	0	0		0
135	102	1	116	0	2	0	0	0	0	0	0	0	0	water	50	0		0
136	43	1	60	0	2	0	0	0	0	0	0	0	0	earth	20	1		0
137	55	1	65	0	2	0	30	50	50	40	30	30	30	water	50	0	dragon	0
138	70	1	90	0	3	0	25	25	5	50	50	50	50	-	0	0		0
139	215	100	210	0	3	0	20	70	70	30	90	90	65	earth	50	0		0
140	98	1	142	0	3	0	50	50	50	50	50	50	50	earth	35	0		0
141	90	90	60	0	3	0	0	0	0	0	0	0	0	-	0	0		0
142	71	1	79	0	2	0	0	0	0	-10	0	0	0	-	0	0		0
143	80	1	100	0	2	0	0	0	0	0	0	0	0	-	0	0		0
232	52	1	69	0	2	0	0	0	0	0	0	0	0	fire	15	1		0
239	240	240	240	0	5	0	40	90	90	80	70	70	40	water	50	1	dragon,fiery	0
240	152	1	157	0	3	0	0	0	0	-10	0	0	0	water	40	1	demon	0
241	40	1	50	0	2	0	0	50	50	40	30	30	5	water	50	1	dragon	0
242	40	1	50	0	2	0	0	50	50	40	30	30	5	water	50	1	dragon	0
243	40	1	50	0	2	0	0	50	50	40	30	30	5	water	50	1	dragon	0
244	40	1	50	0	2	0	0	50	50	40	30	30	10	water	50	1	dragon	0
245	40	1	50	0	2	0	0	50	50	40	30	30	10	water	50	1	dragon	0
246	40	1	50	0	2	0	0	50	50	40	30	30	10	water	50	1	dragon	0
247	130	1	140	0	4	0	0	70	70	60	50	50	10	water	50	1	dragon,fiery	0
248	130	1	140	0	4	0	0	70	70	60	50	50	10	water	50	1	dragon,fiery	0
249	130	1	140	0	4	0	0	70	70	60	50	50	10	water	50	1	dragon,fiery	0
250	130	1	140	0	4	0	0	70	70	60	50	50	10	water	50	1	dragon,fiery	0
251	130	1	140	0	4	0	0	70	70	60	50	50	10	water	50	1	dragon,fiery	0
252	200	100	190	0	4	0	0	70	70	60	50	50	10	water	50	1	dragon,fiery	0
260	68	68	75	0	4	0	0	40	40	30	50	50	10	water	50	1	dragon,fiery	0
265	95	1	105	0	4	0	0	70	70	60	50	50	10	water	50	1	dragon,fiery	0
266	95	1	105	0	4	0	0	70	70	60	50	50	10	water	50	1	dragon,fiery	0
267	95	1	105	0	4	0	0	70	70	60	50	50	10	water	50	1	dragon,fiery	0
268	95	1	105	0	4	0	0	70	70	60	50	50	10	water	50	1	dragon,fiery	0
269	95	1	105	0	4	0	0	70	70	60	50	50	10	water	50	1	dragon,fiery	0
270	112	100	122	0	4	0	0	70	70	30	90	90	10	earth	50	1	dragon,fiery	0
272	165	100	165	0	4	0	0	70	70	30	90	90	10	earth	50	1	dragon,fiery	0
274	215	100	210	0	4	0	0	70	70	30	90	90	10	earth	50	1	dragon,fiery	0
275	215	100	210	0	4	0	0	70	70	30	90	90	10	earth	50	1	dragon,fiery	0
289	30	1	50	0	1	0	0	0	0	0	0	0	0	-	0	1		0
290	6	1	16	0	1	0	0	0	0	5	0	0	0	-	0	1		0
291	28	1	61	0	1	0	40	34	25	10	35	35	35	-	0	1		0
292	16	1	26	0	1	0	0	0	0	5	0	0	0	-	0	1		0
294	8	1	16	0	1	0	0	0	0	5	10	10	10	-	0	1		0
295	8	1	16	0	1	0	0	0	0	10	0	0	0	-	0	1		0
296	10	1	12	0	1	0	0	0	0	5	0	0	0	-	0	1		0
299	25	1	35	0	1	0	12	14	10	-1	11	11	11	-	0	1		0
300	40	1	47	0	1	0	79	63	47	0	0	0	0	-	0	0		0
301	27	1	37	0	1	0	9	8	10	0	0	0	0	-	0	1		0
302	27	1	37	0	1	0	9	8	10	0	0	0	0	-	0	1		0
303	27	1	37	0	1	0	9	8	10	0	0	0	0	-	0	1		0
304	62	1	70	0	1	0	0	0	0	0	0	0	0	-	0	1		0
319	310	350	2000	0	5	0	25	200	100	150	230	230	100	earth	10	0		0
320	20	1	25	0	1	0	10	10	10	-5	10	10	10	-	0	1		0
373	3	1	5	0	1	0	0	0	0	0	0	0	0	-	0	0		0
374	3	1	5	0	1	0	0	0	0	0	0	0	0	-	0	0		0
397	16	1	22	0	1	0	5	5	5	-4	5	5	5	-	0	0		0
399	16	1	22	0	1	0	5	5	5	-4	5	5	5	-	0	0		0
406	18	1	22	0	2	0	10	10	5	5	10	10	10	-	0	1		0
407	18	1	22	0	2	0	10	10	5	5	10	10	10	-	0	1		0
408	18	1	22	0	2	0	10	10	5	5	10	10	10	-	0	1		0
409	18	1	22	0	2	0	10	10	5	5	10	10	10	-	0	1		0
410	105	1	97	0	3	0	0	20	20	0	0	0	0	-	0	1	leafy	0
411	105	1	97	0	3	0	0	20	20	0	0	0	0	-	0	1	leafy	0
412	107	1	105	0	3	-2	50	60	-20	20	20	20	-20	earth	40	1	golem	0
414	22	1	22	0	2	0	5	5	5	0	5	5	5	air	30	1	undead,spectral	0
415	135	1	150	0	1	0	20	20	20	0	20	20	20	-	0	1	demon	0
417	75	1	75	0	2	0	20	20	0	20	0	0	0	earth	40	1		0
418	75	1	75	0	2	0	20	20	0	20	0	0	0	earth	40	1		0
419	37	1	37	0	2	0	10	10	0	10	0	0	0	-	0	1		0
420	37	1	37	0	3	0	10	10	0	10	0	0	0	-	0	1		0
421	27	1	27	0	1	0	0	0	0	0	0	0	0	earth	25	1		0
422	27	1	27	0	1	0	0	0	0	0	0	0	0	earth	25	1		0
423	40	1	105	0	1	0	0	0	0	0	0	0	0	air	35	1		0
427	88	1	81	0	2	0	0	20	20	0	0	0	0	-	0	1	leafy	0
428	86	1	79	0	2	0	0	20	20	0	0	0	0	-	0	1	leafy	0
429	84	1	77	0	1	0	0	20	20	0	0	0	0	-	0	1	leafy	0
430	83	1	76	0	1	0	0	20	20	0	0	0	0	-	0	1	leafy	0
433	22	1	45	0	1	0	10	10	10	0	10	10	10	water	100	1	fiery,demon	0
437	120	45	75	0	1	0	0	0	0	0	0	0	0	earth	35	1		0
438	120	45	75	0	1	0	0	0	0	0	0	0	0	earth	35	1		0
439	120	45	75	0	1	0	0	0	0	0	0	0	0	earth	35	1		0
440	120	45	75	0	1	0	0	0	0	0	0	0	0	earth	35	1		0
441	120	45	75	0	1	0	0	0	0	0	0	0	0	earth	35	1		0
442	120	45	75	0	1	0	0	0	0	0	0	0	0	earth	35	1		0
443	60	75	60	0	1	0	0	0	0	40	0	0	0	-	0	1		0
448	4	1	16	0	1	0	0	0	0	0	0	0	0	-	0	1	undead	0
449	4	1	16	0	1	0	0	0	0	0	0	0	0	-	0	1	undead	0
450	3	1	15	0	1	0	0	0	0	0	0	0	0	-	0	1	undead	0
451	4	1	16	0	1	0	0	0	0	0	0	0	0	-	0	1	undead	0
452	4	1	16	0	1	0	0	0	0	0	0	0	0	-	0	1	undead	0
453	7	1	19	0	2	0	0	0	0	0	0	0	0	-	0	1	undead	0
454	7	1	19	0	2	0	0	0	0	0	0	0	0	-	0	1	undead	0
455	6	1	18	0	2	0	0	0	0	0	0	0	0	-	0	0	undead	0
456	9	1	19	0	2	0	0	0	0	0	0	0	0	-	0	1	undead	0
457	10	1	19	0	2	0	0	0	0	0	0	0	0	-	0	1	undead	0
458	35	1	40	0	3	0	5	15	15	0	5	5	5	-	0	1		0
459	20	1	25	0	2	0	5	15	15	0	5	5	5	-	0	1		0
460	20	1	25	0	2	0	5	15	15	0	5	5	5	-	0	1		0
461	20	1	25	0	2	0	5	15	15	0	5	5	5	-	0	1		0
462	10	1	15	0	1	0	0	5	5	0	0	0	0	-	0	1		0
463	10	1	15	0	1	0	0	5	5	0	0	0	0	-	0	1		0
464	32	1	25	0	1	0	10	5	10	5	10	10	10	fire	50	1		0
465	120	125	200	0	3	0	140	90	90	80	140	140	140	fire	25	1	dragon	0
466	120	125	200	0	3	0	140	90	90	80	140	140	140	fire	25	1	dragon	0
467	120	125	200	0	3	0	140	90	90	80	140	140	140	fire	25	1	dragon	0
468	120	125	200	0	3	0	140	90	90	80	140	140	140	fire	25	1	dragon	0
469	40	67	51	0	1	0	10	10	10	20	-10	-10	-10	air	60	1		0
470	40	67	51	0	1	0	10	10	10	20	-10	-10	-10	air	60	1		0
475	16	1	105	0	1	0	0	0	0	0	0	0	0	-	0	1		0
476	16	1	105	0	1	0	0	0	0	0	0	0	0	-	0	1		0
477	65	1	100	0	2	0	0	0	0	0	0	0	0	earth	25	0		0
478	15	1	25	0	1	0	0	0	0	0	0	0	0	earth	25	0		0
480	35	13	25	0	1	0	0	0	0	0	0	0	0	earth	50	1		0
481	6	1	5	0	1	0	10	10	5	5	10	10	10	fire	50	1		0
483	84	1	93	0	2	0	72	59	35	25	95	95	95	fire	50	1		0
484	30	1	120	0	2	0	0	0	0	0	0	0	0	-	0	1	demon	0
492	150	120	125	0	2	0	0	0	0	-63	100	100	100	earth	50	1		0
493	150	120	125	0	2	0	0	0	0	-63	100	100	100	none	0	1		0
494	1	1	255	0	4	0	0	0	0	130	300	300	300	earth	50	1		0
496	1	1	255	0	5	0	0	0	0	130	300	300	300	none	0	1		0
498	275	1	185	0	1	0	0	0	0	600	44	44	44	air	30	1		0
499	360	1	240	0	4	0	11	4	9	800	900	900	900	air	20	1		0
508	18	1	24	0	1	0	0	0	0	0	0	0	0	-	0	0		0
509	70	1	80	0	2	0	0	0	0	0	0	0	0	air	20	1	spectral	0
510	14	22	24	0	1	0	0	0	0	3	0	0	0	-	0	0		0
511	14	18	24	0	1	0	0	0	0	3	0	0	0	-	0	0		0
512	5	6	12	0	1	0	0	0	0	3	0	0	0	-	0	0		0
513	5	1	8	0	1	0	0	0	0	0	0	0	0	-	0	0		0
516	25	1	42	0	1	0	73	76	70	-11	72	72	72	-	0	1		0
517	25	1	42	0	1	0	73	76	70	-11	72	72	72	-	0	1		0
518	2	1	13	0	1	0	0	3	2	0	2	2	2	-	0	0		0
519	4	1	13	0	1	0	0	3	2	0	2	2	2	-	0	0		0
520	12	10	20	0	1	0	0	0	0	0	0	0	0	-	0	1		0
521	20	1	20	0	1	0	0	1	0	0	0	0	0	-	0	1		0
522	21	1	20	0	1	0	3	2	0	0	0	0	0	-	0	1		0
523	23	1	23	0	1	0	3	2	0	0	0	0	0	-	0	1		0
524	20	1	20	0	1	0	0	1	0	0	0	0	0	-	0	1		0
525	9	1	18	0	1	0	2	3	3	0	0	0	0	-	0	0		0
526	13	1	17	0	1	0	6	9	11	0	0	0	0	-	0	1		0
527	22	25	20	0	1	0	0	0	0	0	0	0	0	-	0	0		0
528	12	25	10	0	1	0	0	0	0	0	0	0	0	-	0	0		0
529	42	40	40	0	1	0	0	0	0	0	0	0	0	-	0	0		0
530	26	1	39	0	1	0	4	6	6	0	0	0	0	-	0	0		0
531	5	1	17	0	1	0	96	79	59	0	0	0	0	-	0	1		0
532	25	1	40	0	1	0	13	17	14	-4	14	14	14	-	0	1		0
537	65	65	65	0	1	0	10	10	10	20	20	20	20	fire	40	1		0
561	50	1	52	0	1	0	0	0	0	0	0	0	0	-	0	1	undead	0
562	50	1	52	0	1	0	0	0	0	0	0	0	0	-	0	1	undead	0
563	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
565	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
567	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
568	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
569	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
571	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
572	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
573	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
574	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
575	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
576	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
577	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
578	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
579	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
580	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
581	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
582	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
584	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
586	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
588	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
590	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
592	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
593	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
595	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
597	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
599	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
600	140	90	134	0	3	0	0	0	0	0	0	0	0	-	0	0		0
613	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
614	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
615	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
616	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
617	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
618	50	1	52	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
619	50	1	50	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
620	50	1	50	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
621	50	1	50	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
622	50	1	50	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
623	50	1	50	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
624	50	1	50	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
625	100	1	90	0	2	0	0	0	0	0	0	0	0	air	30	0	spectral	0
626	40	1	40	0	2	0	20	15	10	15	15	15	15	fire	25	1		0
639	100	1	110	0	1	0	87	84	76	-10	79	79	79	-	0	0		0
643	40	0	140	0	2	0	35	60	35	200	200	200	200	earth	50	1		0
645	70	1	70	0	2	0	0	0	0	0	0	0	0	fire	20	1		0
647	70	1	70	0	2	0	0	0	0	0	0	0	0	fire	20	1		0
648	80	1	80	0	1	0	30	60	30	0	0	0	0	fire	100	1		0
649	100	1	80	0	1	0	30	60	30	0	0	0	0	fire	100	1		0
650	120	1	100	0	1	0	30	60	30	0	0	0	0	fire	100	1		0
651	110	1	90	0	1	0	30	60	30	0	0	0	0	fire	100	1		0
655	4	1	12	0	1	0	0	0	0	0	0	0	0	-	0	1		0
662	4	1	12	0	1	0	0	0	0	0	0	0	0	-	0	1		0
680	70	1	70	0	2	0	0	0	0	0	0	0	0	earth	40	1	undead	0
681	70	1	70	0	2	0	0	0	0	0	0	0	0	earth	40	1	undead	0
682	90	1	90	0	1	0	60	60	60	60	60	60	60	-	0	0		0
683	160	1	200	0	1	0	100	100	100	80	120	120	120	-	0	0		0
685	80	1	80	1	1	0	81	93	98	1	82	82	82	-	0	0		0
690	65	1	65	0	1	0	0	0	0	0	0	0	0	-	0	0		0
695	50	1	50	0	1	0	0	0	0	0	0	0	0	-	0	0		0
717	50	1	1	0	1	0	100	100	100	0	0	0	0	fire	50	0		0
720	90	1	90	0	1	0	90	90	90	0	0	0	0	fire	50	0		0
721	90	1	90	0	1	0	90	90	90	0	0	0	0	fire	50	0		0
722	90	1	90	0	1	0	90	90	90	0	0	0	0	fire	50	0		0
723	90	1	90	0	1	0	90	90	90	0	0	0	0	fire	50	0		0
724	50	1	10	0	1	0	100	100	100	0	0	0	0	fire	50	0		0
725	90	1	90	0	1	0	90	90	90	0	0	0	0	fire	50	0		0
726	90	1	90	0	1	0	90	90	90	0	0	0	0	fire	50	0		0
727	90	1	90	0	1	0	90	90	90	0	0	0	0	fire	50	0		0
728	90	1	90	0	1	0	90	90	90	0	0	0	0	fire	50	0		0
729	10	1	25	0	1	0	15	15	15	15	15	15	15	fire	50	1	kalphite	0
734	30	1	30	0	1	0	0	9	8	10	0	0	0	-	0	0		0
736	20	1	30	0	1	0	0	9	8	10	0	0	0	-	0	0		0
738	50	0	50	0	1	0	9	8	10	0	0	0	0	-	0	0		0
762	70	1	50	0	1	0	0	0	0	150	0	0	0	air	30	1		0
763	100	1	250	0	5	0	0	0	0	150	0	0	0	air	35	1		0
773	3	1	1	0	1	0	-12	-12	-12	-12	-12	-12	-12	-	0	0		0
774	3	1	1	0	1	0	-12	-12	-12	-12	-12	-12	-12	-	0	0		0
785	74	1	45	0	1	0	0	0	0	0	0	0	0	-	0	0		0
786	74	1	45	0	1	0	0	0	0	0	0	0	0	-	0	0		0
787	95	1	105	0	2	0	50	70	70	90	50	30	50	earth	20	1		0
788	95	1	105	0	2	0	50	70	70	90	50	30	50	earth	20	1		0
789	95	1	105	0	2	0	50	70	70	90	50	30	50	earth	20	1		0
790	95	1	105	0	2	0	50	70	70	90	50	30	50	earth	20	1		0
791	95	1	105	0	2	0	50	70	70	90	50	30	50	earth	20	1		0
792	95	1	105	0	2	0	50	70	70	90	50	30	50	earth	20	1		0
793	95	1	105	0	2	0	50	70	70	90	50	30	50	earth	20	1		0
794	90	70	50	70	1	0	40	90	90	34	0	0	0	fire	50	1	kalphite	0
795	90	1	90	0	2	-2	90	90	40	0	0	0	0	fire	40	1	kalphite	0
796	50	1	90	0	2	-2	50	90	50	34	66	66	66	fire	40	1	kalphite	0
797	169	1	130	0	3	0	70	99	99	159	149	103	149	fire	50	1	kalphite	0
799	90	70	50	70	1	0	40	90	90	34	0	0	0	fire	50	1	kalphite	0
800	90	1	90	0	2	-2	90	90	40	0	0	0	0	fire	40	1	kalphite	0
801	50	1	90	0	2	-2	50	90	50	34	66	66	66	fire	40	1	kalphite	0
817	70	70	80	0	4	0	20	40	40	30	20	20	20	water	30	1		0
820	1	1	5	0	1	0	0	0	0	0	0	0	0	-	0	1		0
823	34	40	44	0	1	0	0	0	0	0	0	0	0	-	0	0		0
852	40	1	60	0	2	0	0	0	0	0	0	0	0	fire	30	1		0
853	40	1	60	0	2	0	0	0	0	0	0	0	0	fire	30	1		0
854	40	1	60	0	2	0	0	0	0	0	0	0	0	fire	30	1		0
855	40	1	60	0	2	0	0	0	0	0	0	0	0	fire	30	1		0
866	35	1	71	0	2	0	0	0	0	0	0	0	0	-	0	1	undead	0
872	35	1	71	0	2	0	0	0	0	0	0	0	0	-	0	1	undead	0
878	35	1	71	0	2	0	0	0	0	0	0	0	0	-	0	1	undead	0
879	35	1	71	0	2	0	0	0	0	0	0	0	0	-	0	1	undead	0
880	30	1	50	0	1	0	0	0	0	0	0	0	0	fire	50	1	undead	0
882	60	1	100	0	3	0	30	30	30	0	0	0	0	-	0	1	undead	0
891	60	1	120	0	2	0	0	0	0	0	0	0	0	-	0	1		0
911	82	100	95	0	3	0	0	0	0	0	0	0	0	water	25	0	demon	0
924	7	1	18	0	1	0	5	5	-5	0	5	5	5	earth	35	1	undead	0
925	70	0	140	0	2	0	35	60	35	200	200	200	180	earth	20	1		0
926	60	0	135	0	2	0	30	30	50	200	200	200	200	earth	20	1		0
927	50	0	120	0	2	0	25	25	40	200	200	200	200	earth	20	1		0
928	50	0	120	0	2	0	25	25	40	200	200	200	200	earth	20	1		0
931	30	0	95	0	1	0	0	0	0	200	200	120	200	earth	20	1		0
936	40	0	90	0	1	0	0	0	10	200	200	40	200	fire	50	1		0
946	18	1	45	0	2	0	0	0	0	0	0	0	0	air	25	0	spectral	0
949	90	1	90	0	1	0	90	90	30	90	0	0	0	-	0	0		0
950	90	1	90	0	1	0	90	90	30	90	0	0	0	-	0	0		0
951	90	1	90	0	1	0	90	90	30	90	0	0	0	-	0	0		0
952	90	1	90	0	1	0	90	90	30	90	0	0	0	-	0	0		0
953	90	1	90	0	1	0	90	90	30	90	0	0	0	-	0	0		0
955	20	1	40	0	2	0	5	5	1	10	10	10	10	fire	40	1	kalphite	0
957	70	1	90	0	3	0	25	25	5	50	50	30	50	fire	40	1	kalphite	0
958	70	1	90	0	3	0	25	25	5	50	50	30	50	fire	40	1	kalphite	0
959	110	1	170	0	4	0	25	25	5	50	50	30	50	fire	40	1	kalphite	0
960	110	1	170	0	4	0	25	25	5	50	50	30	50	fire	40	1	kalphite	0
962	110	1	170	0	4	0	25	25	5	50	50	30	50	fire	40	1	kalphite	0
963	300	150	255	0	5	0	50	50	10	100	100	100	100	fire	40	1	kalphite	0
965	300	150	255	0	5	0	100	100	100	10	10	10	10	fire	40	1	kalphite	0
970	50	1	70	0	1	0	0	0	0	0	0	0	0	earth	35	1		0
973	71	1	120	0	2	0	0	0	0	50	50	50	50	earth	35	1		0
976	81	1	120	0	2	0	0	0	0	0	0	0	0	earth	35	0		0
980	81	1	120	0	3	0	150	150	150	50	50	50	50	earth	35	1		0
990	24	1	60	8	1	0	0	0	0	0	0	0	0	-	0	0		0
995	12	1	30	0	1	0	7	7	0	0	7	7	7	-	0	0		0
1024	75	75	75	0	2	0	10	10	10	20	20	20	20	fire	40	1		0
1025	18	18	40	0	1	0	0	0	0	0	0	0	0	-	0	0		0
1026	17	1	27	0	1	0	0	3	2	0	0	0	0	-	0	1		0
1027	17	1	27	0	1	0	4	8	5	1	4	4	4	-	0	1		0
1037	50	1	25	0	1	0	0	0	0	0	0	0	0	-	0	0		0
1038	2	1	6	0	1	0	0	0	0	0	0	0	0	-	0	1		0
